Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,49
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,50
2019,4,"Sant Pere, Santa Caterina i la Ribera",7,51
2019,4,"Sant Pere, Santa Caterina i la Ribera",8,52
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,53
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,54
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,55
2019,4,"Sant Pere, Santa Caterina i la Ribera",6,57
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,58
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2019,4,"Sant Pere, Santa Caterina i la Ribera",18,60
2019,4,"Sant Pere, Santa Caterina i la Ribera",11,61
2019,4,"Sant Pere, Santa Caterina i la Ribera",..,62
2019,4,"Sant Pere, Santa Caterina i la Ribera",15,63
2019,4,"Sant Pere, Santa Caterina i la Ribera",24,64
2019,4,"Sant Pere, Santa Caterina i la Ribera",30,65
2019,4,"Sant Pere, Santa Caterina i la Ribera",44,66
2019,4,"Sant Pere, Santa Caterina i la Ribera",19,67
2019,4,"Sant Pere, Santa Caterina i la Ribera",57,68
2019,4,"Sant Pere, Santa Caterina i la Ribera",19,69
2019,4,"Sant Pere, Santa Caterina i la Ribera",16,70
2019,4,"Sant Pere, Santa Caterina i la Ribera",19,71
2019,4,"Sant Pere, Santa Caterina i la Ribera",9,72
2019,4,"Sant Pere, Santa Caterina i la Ribera",12,73
2019,5,el Fort Pienc,64,1
2019,5,el Fort Pienc,37,2
2019,5,el Fort Pienc,17,3
2019,5,el Fort Pienc,79,4
2019,5,el Fort Pienc,424,5
2019,5,el Fort Pienc,162,6
2019,5,el Fort Pienc,134,7
2019,5,el Fort Pienc,48,8
2019,5,el Fort Pienc,59,9
2019,5,el Fort Pienc,40,10
2019,5,el Fort Pienc,25,11
2019,5,el Fort Pienc,7,13
2019,5,el Fort Pienc,..,14
2019,5,el Fort Pienc,14,15
2019,5,el Fort Pienc,..,16
2019,5,el Fort Pienc,20,17
2019,5,el Fort Pienc,32,18
2019,5,el Fort Pienc,22,19
2019,5,el Fort Pienc,10,20
2019,5,el Fort Pienc,6,21
2019,5,el Fort Pienc,6,22
2019,5,el Fort Pienc,21,23
2019,5,el Fort Pienc,7,24
2019,5,el Fort Pienc,12,25
2019,5,el Fort Pienc,21,26
2019,5,el Fort Pienc,24,27
2019,5,el Fort Pienc,8,28
2019,5,el Fort Pienc,..,29
2019,5,el Fort Pienc,8,30
2019,5,el Fort Pienc,40,31
2019,5,el Fort Pienc,55,32
2019,5,el Fort Pienc,37,33
2019,5,el Fort Pienc,..,34
2019,5,el Fort Pienc,32,35
2019,5,el Fort Pienc,8,36
2019,5,el Fort Pienc,29,37
2019,5,el Fort Pienc,8,38
2019,5,el Fort Pienc,12,39
2019,5,el Fort Pienc,5,40
2019,5,el Fort Pienc,..,41
2019,5,el Fort Pienc,..,42
2019,5,el Fort Pienc,12,43
2019,5,el Fort Pienc,6,44
2019,5,el Fort Pienc,20,45
2019,5,el Fort Pienc,15,46
2019,5,el Fort Pienc,..,47
2019,5,el Fort Pienc,..,48
2019,5,el Fort Pienc,7,49
2019,5,el Fort Pienc,9,50
2019,5,el Fort Pienc,11,51
2019,5,el Fort Pienc,6,52
2019,5,el Fort Pienc,..,53
2019,5,el Fort Pienc,6,55
2019,5,el Fort Pienc,..,57
2019,5,el Fort Pienc,11,59
2019,5,el Fort Pienc,25,60
2019,5,el Fort Pienc,28,61
2019,5,el Fort Pienc,7,62
2019,5,el Fort Pienc,25,63
2019,5,el Fort Pienc,55,64
2019,5,el Fort Pienc,46,65
2019,5,el Fort Pienc,47,66
2019,5,el Fort Pienc,7,67
2019,5,el Fort Pienc,51,68
2019,5,el Fort Pienc,12,69
2019,5,el Fort Pienc,29,70
2019,5,el Fort Pienc,20,71
2019,5,el Fort Pienc,30,72
2019,5,el Fort Pienc,27,73
2019,6,la Sagrada Família,85,1
2019,6,la Sagrada Família,41,2
2019,6,la Sagrada Família,36,3
2019,6,la Sagrada Família,45,4
2019,6,la Sagrada Família,123,5
2019,6,la Sagrada Família,714,6
2019,6,la Sagrada Família,104,7
2019,6,la Sagrada Família,75,8
2019,6,la Sagrada Família,81,9
2019,6,la Sagrada Família,49,10
2019,6,la Sagrada Família,53,11
2019,6,la Sagrada Família,11,13
2019,6,la Sagrada Família,13,14
2019,6,la Sagrada Família,19,15
2019,6,la Sagrada Família,17,16
2019,6,la Sagrada Família,29,17
2019,6,la Sagrada Família,63,18
2019,6,la Sagrada Família,31,19
2019,6,la Sagrada Família,22,20
2019,6,la Sagrada Família,5,21
2019,6,la Sagrada Família,..,22
2019,6,la Sagrada Família,11,23
2019,6,la Sagrada Família,8,24
2019,6,la Sagrada Família,23,25
2019,6,la Sagrada Família,58,26
2019,6,la Sagrada Família,28,27
2019,6,la Sagrada Família,15,28
2019,6,la Sagrada Família,14,29
2019,6,la Sagrada Família,31,30
2019,6,la Sagrada Família,97,31
2019,6,la Sagrada Família,142,32
2019,6,la Sagrada Família,128,33
2019,6,la Sagrada Família,24,34
2019,6,la Sagrada Família,98,35
2019,6,la Sagrada Família,5,36
2019,6,la Sagrada Família,44,37
2019,6,la Sagrada Família,14,38
2019,6,la Sagrada Família,14,39
2019,6,la Sagrada Família,10,40
2019,6,la Sagrada Família,..,41
2019,6,la Sagrada Família,30,43
2019,6,la Sagrada Família,38,44
2019,6,la Sagrada Família,25,45
2019,6,la Sagrada Família,19,46
2019,6,la Sagrada Família,..,47
2019,6,la Sagrada Família,13,48
2019,6,la Sagrada Família,6,49
2019,6,la Sagrada Família,11,50
2019,6,la Sagrada Família,13,51
2019,6,la Sagrada Família,12,52
2019,6,la Sagrada Família,..,53
2019,6,la Sagrada Família,..,54
2019,6,la Sagrada Família,..,55
2019,6,la Sagrada Família,6,57
2019,6,la Sagrada Família,..,58
2019,6,la Sagrada Família,13,59
2019,6,la Sagrada Família,53,60
2019,6,la Sagrada Família,40,61
2019,6,la Sagrada Família,31,62
2019,6,la Sagrada Família,58,63
2019,6,la Sagrada Família,260,64
2019,6,la Sagrada Família,78,65
2019,6,la Sagrada Família,24,66
2019,6,la Sagrada Família,9,67
2019,6,la Sagrada Família,43,68
2019,6,la Sagrada Família,15,69
2019,6,la Sagrada Família,25,70
2019,6,la Sagrada Família,30,71
2019,6,la Sagrada Família,42,72
2019,6,la Sagrada Família,47,73
2019,7,la Dreta de l'Eixample,77,1
2019,7,la Dreta de l'Eixample,54,2
2019,7,la Dreta de l'Eixample,26,3
2019,7,la Dreta de l'Eixample,93,4
2019,7,la Dreta de l'Eixample,173,5
2019,7,la Dreta de l'Eixample,165,6
2019,7,la Dreta de l'Eixample,601,7
2019,7,la Dreta de l'Eixample,159,8
2019,7,la Dreta de l'Eixample,99,9
2019,7,la Dreta de l'Eixample,82,10
2019,7,la Dreta de l'Eixample,61,11
2019,7,la Dreta de l'Eixample,23,13
2019,7,la Dreta de l'Eixample,13,14
2019,7,la Dreta de l'Eixample,7,15
2019,7,la Dreta de l'Eixample,16,16
2019,7,la Dreta de l'Eixample,15,17
2019,7,la Dreta de l'Eixample,42,18
2019,7,la Dreta de l'Eixample,40,19
2019,7,la Dreta de l'Eixample,22,20
2019,7,la Dreta de l'Eixample,21,21
2019,7,la Dreta de l'Eixample,6,22
2019,7,la Dreta de l'Eixample,58,23
2019,7,la Dreta de l'Eixample,24,24
2019,7,la Dreta de l'Eixample,49,25
2019,7,la Dreta de l'Eixample,102,26
2019,7,la Dreta de l'Eixample,64,27
2019,7,la Dreta de l'Eixample,14,28
2019,7,la Dreta de l'Eixample,..,29
2019,7,la Dreta de l'Eixample,21,30
2019,7,la Dreta de l'Eixample,145,31
2019,7,la Dreta de l'Eixample,105,32
2019,7,la Dreta de l'Eixample,52,33
2019,7,la Dreta de l'Eixample,..,34
2019,7,la Dreta de l'Eixample,46,35
2019,7,la Dreta de l'Eixample,15,36
2019,7,la Dreta de l'Eixample,35,37
2019,7,la Dreta de l'Eixample,10,38
2019,7,la Dreta de l'Eixample,7,39
2019,7,la Dreta de l'Eixample,..,40
2019,7,la Dreta de l'Eixample,..,41
2019,7,la Dreta de l'Eixample,10,43
2019,7,la Dreta de l'Eixample,16,44
2019,7,la Dreta de l'Eixample,10,45
2019,7,la Dreta de l'Eixample,8,46
2019,7,la Dreta de l'Eixample,5,48
2019,7,la Dreta de l'Eixample,5,49
2019,7,la Dreta de l'Eixample,5,50
2019,7,la Dreta de l'Eixample,13,51
2019,7,la Dreta de l'Eixample,10,52
2019,7,la Dreta de l'Eixample,5,53
2019,7,la Dreta de l'Eixample,..,54
2019,7,la Dreta de l'Eixample,8,55
2019,7,la Dreta de l'Eixample,..,57
2019,7,la Dreta de l'Eixample,..,58
2019,7,la Dreta de l'Eixample,..,59
2019,7,la Dreta de l'Eixample,15,60
2019,7,la Dreta de l'Eixample,19,61
2019,7,la Dreta de l'Eixample,6,62
2019,7,la Dreta de l'Eixample,25,63
2019,7,la Dreta de l'Eixample,69,64
2019,7,la Dreta de l'Eixample,29,65
2019,7,la Dreta de l'Eixample,45,66
2019,7,la Dreta de l'Eixample,25,67
2019,7,la Dreta de l'Eixample,37,68
2019,7,la Dreta de l'Eixample,18,69
2019,7,la Dreta de l'Eixample,14,70
2019,7,la Dreta de l'Eixample,21,71
2019,7,la Dreta de l'Eixample,20,72
2019,7,la Dreta de l'Eixample,11,73
2019,8,l'Antiga Esquerra de l'Eixample,118,1
2019,8,l'Antiga Esquerra de l'Eixample,41,2
2019,8,l'Antiga Esquerra de l'Eixample,26,3
2019,8,l'Antiga Esquerra de l'Eixample,53,4
2019,8,l'Antiga Esquerra de l'Eixample,82,5
2019,8,l'Antiga Esquerra de l'Eixample,82,6
2019,8,l'Antiga Esquerra de l'Eixample,155,7
2019,8,l'Antiga Esquerra de l'Eixample,564,8
2019,8,l'Antiga Esquerra de l'Eixample,343,9
2019,8,l'Antiga Esquerra de l'Eixample,122,10
2019,8,l'Antiga Esquerra de l'Eixample,66,11
2019,8,l'Antiga Esquerra de l'Eixample,20,13
2019,8,l'Antiga Esquerra de l'Eixample,10,14
2019,8,l'Antiga Esquerra de l'Eixample,27,15
2019,8,l'Antiga Esquerra de l'Eixample,22,16
2019,8,l'Antiga Esquerra de l'Eixample,35,17
2019,8,l'Antiga Esquerra de l'Eixample,71,18
2019,8,l'Antiga Esquerra de l'Eixample,59,19
2019,8,l'Antiga Esquerra de l'Eixample,20,20
2019,8,l'Antiga Esquerra de l'Eixample,16,21
2019,8,l'Antiga Esquerra de l'Eixample,8,22
2019,8,l'Antiga Esquerra de l'Eixample,39,23
2019,8,l'Antiga Esquerra de l'Eixample,31,24
2019,8,l'Antiga Esquerra de l'Eixample,40,25
2019,8,l'Antiga Esquerra de l'Eixample,155,26
2019,8,l'Antiga Esquerra de l'Eixample,58,27
2019,8,l'Antiga Esquerra de l'Eixample,21,28
2019,8,l'Antiga Esquerra de l'Eixample,9,29
2019,8,l'Antiga Esquerra de l'Eixample,22,30
2019,8,l'Antiga Esquerra de l'Eixample,115,31
2019,8,l'Antiga Esquerra de l'Eixample,36,32
2019,8,l'Antiga Esquerra de l'Eixample,35,33
2019,8,l'Antiga Esquerra de l'Eixample,5,34
2019,8,l'Antiga Esquerra de l'Eixample,34,35
2019,8,l'Antiga Esquerra de l'Eixample,..,36
2019,8,l'Antiga Esquerra de l'Eixample,19,37
2019,8,l'Antiga Esquerra de l'Eixample,..,38
2019,8,l'Antiga Esquerra de l'Eixample,5,39
2019,8,l'Antiga Esquerra de l'Eixample,..,40
2019,8,l'Antiga Esquerra de l'Eixample,14,43
2019,8,l'Antiga Esquerra de l'Eixample,10,44
2019,8,l'Antiga Esquerra de l'Eixample,16,45
2019,8,l'Antiga Esquerra de l'Eixample,12,46
2019,8,l'Antiga Esquerra de l'Eixample,..,47
2019,8,l'Antiga Esquerra de l'Eixample,..,48
2019,8,l'Antiga Esquerra de l'Eixample,..,49
2019,8,l'Antiga Esquerra de l'Eixample,11,50
2019,8,l'Antiga Esquerra de l'Eixample,8,51
2019,8,l'Antiga Esquerra de l'Eixample,14,52
2019,8,l'Antiga Esquerra de l'Eixample,..,53
2019,8,l'Antiga Esquerra de l'Eixample,..,55
2019,8,l'Antiga Esquerra de l'Eixample,..,57
2019,8,l'Antiga Esquerra de l'Eixample,..,59
2019,8,l'Antiga Esquerra de l'Eixample,25,60
2019,8,l'Antiga Esquerra de l'Eixample,13,61
2019,8,l'Antiga Esquerra de l'Eixample,8,62
2019,8,l'Antiga Esquerra de l'Eixample,8,63
2019,8,l'Antiga Esquerra de l'Eixample,38,64
2019,8,l'Antiga Esquerra de l'Eixample,18,65
2019,8,l'Antiga Esquerra de l'Eixample,22,66
2019,8,l'Antiga Esquerra de l'Eixample,..,67
2019,8,l'Antiga Esquerra de l'Eixample,49,68
2019,8,l'Antiga Esquerra de l'Eixample,6,69
2019,8,l'Antiga Esquerra de l'Eixample,11,70
2019,8,l'Antiga Esquerra de l'Eixample,7,71
2019,8,l'Antiga Esquerra de l'Eixample,20,72
2019,8,l'Antiga Esquerra de l'Eixample,9,73
2019,9,la Nova Esquerra de l'Eixample,106,1
2019,9,la Nova Esquerra de l'Eixample,50,2
2019,9,la Nova Esquerra de l'Eixample,36,3
2019,9,la Nova Esquerra de l'Eixample,56,4
2019,9,la Nova Esquerra de l'Eixample,64,5
2019,9,la Nova Esquerra de l'Eixample,99,6
2019,9,la Nova Esquerra de l'Eixample,105,7
2019,9,la Nova Esquerra de l'Eixample,233,8
2019,9,la Nova Esquerra de l'Eixample,882,9
2019,9,la Nova Esquerra de l'Eixample,217,10
2019,9,la Nova Esquerra de l'Eixample,121,11
2019,9,la Nova Esquerra de l'Eixample,..,12
2019,9,la Nova Esquerra de l'Eixample,66,13
2019,9,la Nova Esquerra de l'Eixample,37,14
2019,9,la Nova Esquerra de l'Eixample,64,15
2019,9,la Nova Esquerra de l'Eixample,43,16
2019,9,la Nova Esquerra de l'Eixample,71,17
2019,9,la Nova Esquerra de l'Eixample,156,18
2019,9,la Nova Esquerra de l'Eixample,179,19
2019,9,la Nova Esquerra de l'Eixample,47,20
2019,9,la Nova Esquerra de l'Eixample,9,21
2019,9,la Nova Esquerra de l'Eixample,..,22
2019,9,la Nova Esquerra de l'Eixample,45,23
2019,9,la Nova Esquerra de l'Eixample,14,24
2019,9,la Nova Esquerra de l'Eixample,26,25
2019,9,la Nova Esquerra de l'Eixample,78,26
2019,9,la Nova Esquerra de l'Eixample,38,27
2019,9,la Nova Esquerra de l'Eixample,21,28
2019,9,la Nova Esquerra de l'Eixample,..,29
2019,9,la Nova Esquerra de l'Eixample,10,30
2019,9,la Nova Esquerra de l'Eixample,69,31
2019,9,la Nova Esquerra de l'Eixample,56,32
2019,9,la Nova Esquerra de l'Eixample,34,33
2019,9,la Nova Esquerra de l'Eixample,7,34
2019,9,la Nova Esquerra de l'Eixample,37,35
2019,9,la Nova Esquerra de l'Eixample,5,36
2019,9,la Nova Esquerra de l'Eixample,22,37
2019,9,la Nova Esquerra de l'Eixample,16,38
2019,9,la Nova Esquerra de l'Eixample,8,39
2019,9,la Nova Esquerra de l'Eixample,7,40
2019,9,la Nova Esquerra de l'Eixample,..,41
2019,9,la Nova Esquerra de l'Eixample,..,42
2019,9,la Nova Esquerra de l'Eixample,27,43
2019,9,la Nova Esquerra de l'Eixample,15,44
2019,9,la Nova Esquerra de l'Eixample,20,45
2019,9,la Nova Esquerra de l'Eixample,11,46
2019,9,la Nova Esquerra de l'Eixample,9,48
2019,9,la Nova Esquerra de l'Eixample,..,50
2019,9,la Nova Esquerra de l'Eixample,5,51
2019,9,la Nova Esquerra de l'Eixample,19,52
2019,9,la Nova Esquerra de l'Eixample,..,53
2019,9,la Nova Esquerra de l'Eixample,..,56
2019,9,la Nova Esquerra de l'Eixample,13,57
2019,9,la Nova Esquerra de l'Eixample,..,58
2019,9,la Nova Esquerra de l'Eixample,11,59
2019,9,la Nova Esquerra de l'Eixample,28,60
2019,9,la Nova Esquerra de l'Eixample,32,61
2019,9,la Nova Esquerra de l'Eixample,10,62
2019,9,la Nova Esquerra de l'Eixample,14,63
2019,9,la Nova Esquerra de l'Eixample,56,64
2019,9,la Nova Esquerra de l'Eixample,28,65
2019,9,la Nova Esquerra de l'Eixample,25,66
2019,9,la Nova Esquerra de l'Eixample,10,67
2019,9,la Nova Esquerra de l'Eixample,34,68
2019,9,la Nova Esquerra de l'Eixample,9,69
2019,9,la Nova Esquerra de l'Eixample,13,70
2019,9,la Nova Esquerra de l'Eixample,19,71
2019,9,la Nova Esquerra de l'Eixample,20,72
2019,9,la Nova Esquerra de l'Eixample,14,73
2019,10,Sant Antoni,251,1
2019,10,Sant Antoni,52,2
2019,10,Sant Antoni,32,3
2019,10,Sant Antoni,41,4
2019,10,Sant Antoni,74,5
2019,10,Sant Antoni,58,6
2019,10,Sant Antoni,52,7
2019,10,Sant Antoni,93,8
2019,10,Sant Antoni,177,9
2019,10,Sant Antoni,572,10
2019,10,Sant Antoni,210,11
2019,10,Sant Antoni,..,12
2019,10,Sant Antoni,38,13
2019,10,Sant Antoni,16,14
2019,10,Sant Antoni,36,15
2019,10,Sant Antoni,31,16
2019,10,Sant Antoni,23,17
2019,10,Sant Antoni,66,18
2019,10,Sant Antoni,28,19
2019,10,Sant Antoni,10,20
2019,10,Sant Antoni,11,21
2019,10,Sant Antoni,7,22
2019,10,Sant Antoni,16,23
2019,10,Sant Antoni,..,24
2019,10,Sant Antoni,13,25
2019,10,Sant Antoni,39,26
2019,10,Sant Antoni,20,27
2019,10,Sant Antoni,6,28
2019,10,Sant Antoni,6,29
2019,10,Sant Antoni,9,30
2019,10,Sant Antoni,42,31
2019,10,Sant Antoni,48,32
2019,10,Sant Antoni,24,33
2019,10,Sant Antoni,7,34
2019,10,Sant Antoni,13,35
2019,10,Sant Antoni,5,36
2019,10,Sant Antoni,15,37
2019,10,Sant Antoni,6,38
