Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,207
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,218
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,156
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,164
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,213
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,321
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,149
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,125
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,68
2016,2,Eixample,5,el Fort Pienc,20,2001,84
2016,2,Eixample,5,el Fort Pienc,20,2002,236
2016,2,Eixample,5,el Fort Pienc,20,2003,84
2016,2,Eixample,5,el Fort Pienc,20,2004,99
2016,2,Eixample,5,el Fort Pienc,20,2005,100
2016,2,Eixample,5,el Fort Pienc,20,2006,83
2016,2,Eixample,5,el Fort Pienc,20,2007,85
2016,2,Eixample,5,el Fort Pienc,20,2008,91
2016,2,Eixample,5,el Fort Pienc,20,2009,113
2016,2,Eixample,5,el Fort Pienc,21,2010,63
2016,2,Eixample,5,el Fort Pienc,21,2011,43
2016,2,Eixample,5,el Fort Pienc,21,2012,100
2016,2,Eixample,5,el Fort Pienc,21,2013,63
2016,2,Eixample,5,el Fort Pienc,22,2014,101
2016,2,Eixample,5,el Fort Pienc,22,2015,116
2016,2,Eixample,5,el Fort Pienc,22,2016,101
2016,2,Eixample,5,el Fort Pienc,22,2017,105
2016,2,Eixample,5,el Fort Pienc,22,2018,86
2016,2,Eixample,5,el Fort Pienc,22,2019,127
2016,2,Eixample,5,el Fort Pienc,22,2020,116
2016,2,Eixample,6,la Sagrada Família,23,2021,80
2016,2,Eixample,6,la Sagrada Família,23,2022,77
2016,2,Eixample,6,la Sagrada Família,23,2023,75
2016,2,Eixample,6,la Sagrada Família,23,2024,96
2016,2,Eixample,6,la Sagrada Família,24,2025,71
2016,2,Eixample,6,la Sagrada Família,24,2026,140
2016,2,Eixample,6,la Sagrada Família,24,2027,84
2016,2,Eixample,6,la Sagrada Família,24,2028,117
2016,2,Eixample,6,la Sagrada Família,24,2029,63
2016,2,Eixample,6,la Sagrada Família,24,2030,80
2016,2,Eixample,6,la Sagrada Família,24,2031,34
2016,2,Eixample,6,la Sagrada Família,24,2032,71
2016,2,Eixample,6,la Sagrada Família,25,2033,61
2016,2,Eixample,6,la Sagrada Família,25,2034,114
2016,2,Eixample,6,la Sagrada Família,25,2035,62
2016,2,Eixample,6,la Sagrada Família,25,2036,66
2016,2,Eixample,6,la Sagrada Família,25,2037,56
2016,2,Eixample,6,la Sagrada Família,25,2038,75
2016,2,Eixample,6,la Sagrada Família,25,2039,119
2016,2,Eixample,6,la Sagrada Família,25,2040,125
2016,2,Eixample,6,la Sagrada Família,26,2041,113
2016,2,Eixample,6,la Sagrada Família,26,2042,60
2016,2,Eixample,6,la Sagrada Família,26,2043,66
2016,2,Eixample,6,la Sagrada Família,26,2044,83
2016,2,Eixample,6,la Sagrada Família,26,2045,53
2016,2,Eixample,6,la Sagrada Família,26,2046,131
2016,2,Eixample,6,la Sagrada Família,26,2047,109
2016,2,Eixample,6,la Sagrada Família,26,2048,84
2016,2,Eixample,6,la Sagrada Família,27,2049,147
2016,2,Eixample,6,la Sagrada Família,27,2050,118
2016,2,Eixample,6,la Sagrada Família,27,2051,146
2016,2,Eixample,6,la Sagrada Família,27,2052,143
2016,2,Eixample,6,la Sagrada Família,27,2053,138
2016,2,Eixample,6,la Sagrada Família,27,2054,100
2016,2,Eixample,7,la Dreta de l'Eixample,28,2055,101
2016,2,Eixample,7,la Dreta de l'Eixample,28,2056,90
2016,2,Eixample,7,la Dreta de l'Eixample,28,2057,75
2016,2,Eixample,7,la Dreta de l'Eixample,28,2058,61
2016,2,Eixample,7,la Dreta de l'Eixample,28,2059,97
2016,2,Eixample,7,la Dreta de l'Eixample,28,2060,101
2016,2,Eixample,7,la Dreta de l'Eixample,29,2061,100
2016,2,Eixample,7,la Dreta de l'Eixample,29,2062,96
2016,2,Eixample,7,la Dreta de l'Eixample,29,2063,55
2016,2,Eixample,7,la Dreta de l'Eixample,29,2064,70
2016,2,Eixample,7,la Dreta de l'Eixample,29,2065,141
2016,2,Eixample,7,la Dreta de l'Eixample,30,2066,84
2016,2,Eixample,7,la Dreta de l'Eixample,30,2067,122
2016,2,Eixample,7,la Dreta de l'Eixample,30,2068,108
2016,2,Eixample,7,la Dreta de l'Eixample,30,2069,100
2016,2,Eixample,7,la Dreta de l'Eixample,31,2070,96
2016,2,Eixample,7,la Dreta de l'Eixample,31,2071,79
2016,2,Eixample,7,la Dreta de l'Eixample,31,2072,77
2016,2,Eixample,7,la Dreta de l'Eixample,32,2073,92
2016,2,Eixample,7,la Dreta de l'Eixample,32,2074,91
2016,2,Eixample,7,la Dreta de l'Eixample,32,2075,98
2016,2,Eixample,7,la Dreta de l'Eixample,32,2076,100
2016,2,Eixample,7,la Dreta de l'Eixample,33,2077,149
2016,2,Eixample,7,la Dreta de l'Eixample,34,2078,135
2016,2,Eixample,7,la Dreta de l'Eixample,34,2079,133
2016,2,Eixample,7,la Dreta de l'Eixample,35,2080,85
2016,2,Eixample,7,la Dreta de l'Eixample,35,2081,149
2016,2,Eixample,7,la Dreta de l'Eixample,36,2082,87
2016,2,Eixample,7,la Dreta de l'Eixample,36,2083,171
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,138
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,110
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,112
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,75
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,85
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,142
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,122
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,156
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,281
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,113
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,88
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,97
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,116
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,73
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,133
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,122
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,95
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,149
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,79
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,109
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,58
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,162
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,67
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,63
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,78
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,88
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,134
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,122
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,73
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,116
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,85
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,67
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,27
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,54
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,90
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,58
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,54
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,56
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,51
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,83
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,42
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,91
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,55
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,82
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,100
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,97
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,42
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,98
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,57
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,50
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,78
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,146
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,38
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,116
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,99
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,137
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,121
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,92
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,135
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,89
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,120
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,97
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,76
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,132
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,89
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,137
2016,2,Eixample,10,Sant Antoni,51,2150,116
2016,2,Eixample,10,Sant Antoni,51,2151,94
2016,2,Eixample,10,Sant Antoni,51,2152,50
2016,2,Eixample,10,Sant Antoni,51,2153,67
2016,2,Eixample,10,Sant Antoni,51,2154,82
2016,2,Eixample,10,Sant Antoni,51,2155,76
2016,2,Eixample,10,Sant Antoni,51,2156,54
2016,2,Eixample,10,Sant Antoni,51,2157,50
2016,2,Eixample,10,Sant Antoni,52,2158,80
2016,2,Eixample,10,Sant Antoni,52,2159,138
2016,2,Eixample,10,Sant Antoni,52,2160,100
2016,2,Eixample,10,Sant Antoni,52,2161,52
2016,2,Eixample,10,Sant Antoni,52,2162,87
2016,2,Eixample,10,Sant Antoni,53,2163,102
2016,2,Eixample,10,Sant Antoni,53,2164,116
2016,2,Eixample,10,Sant Antoni,53,2165,115
2016,2,Eixample,10,Sant Antoni,54,2166,127
2016,2,Eixample,10,Sant Antoni,54,2167,78
2016,2,Eixample,10,Sant Antoni,54,2168,140
2016,2,Eixample,10,Sant Antoni,55,2169,75
2016,2,Eixample,10,Sant Antoni,55,2170,85
2016,2,Eixample,10,Sant Antoni,55,2171,111
2016,2,Eixample,10,Sant Antoni,55,2172,86
2016,2,Eixample,10,Sant Antoni,55,2173,68
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3001,90
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3002,121
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3003,145
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3004,101
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3005,77
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3006,82
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3007,104
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3008,118
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3009,72
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3010,150
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3011,117
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3012,185
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3013,158
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3014,132
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3015,228
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3016,122
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3017,128
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3018,99
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3019,103
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3020,44
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3021,55
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3022,78
2016,3,Sants-Montjuïc,11,el Poble-sec,59,3023,100
2016,3,Sants-Montjuïc,11,el Poble-sec,59,3024,122
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,35
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3026,41
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3027,56
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3028,134
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3029,43
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3030,62
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3031,63
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3032,70
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3033,91
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3034,58
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3211,58
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3035,98
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3036,82
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3037,28
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3212,115
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3213,138
2016,3,Sants-Montjuïc,13,la Marina de Port,64,3038,31
2016,3,Sants-Montjuïc,13,la Marina de Port,64,3039,133
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,63
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,76
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,84
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,131
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,126
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,69
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,51
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3047,119
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3048,85
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3049,93
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3050,113
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3051,143
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3052,93
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3053,146
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3054,96
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3055,84
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3056,51
2016,3,Sants-Montjuïc,16,la Bordeta,68,3057,62
2016,3,Sants-Montjuïc,16,la Bordeta,68,3058,57
2016,3,Sants-Montjuïc,16,la Bordeta,68,3059,69
2016,3,Sants-Montjuïc,16,la Bordeta,68,3060,42
2016,3,Sants-Montjuïc,16,la Bordeta,68,3061,50
2016,3,Sants-Montjuïc,16,la Bordeta,69,3062,87
2016,3,Sants-Montjuïc,16,la Bordeta,69,3063,65
2016,3,Sants-Montjuïc,16,la Bordeta,69,3064,67
2016,3,Sants-Montjuïc,16,la Bordeta,69,3065,50
2016,3,Sants-Montjuïc,16,la Bordeta,69,3066,91
2016,3,Sants-Montjuïc,16,la Bordeta,69,3067,125
2016,3,Sants-Montjuïc,16,la Bordeta,69,3068,56
2016,3,Sants-Montjuïc,16,la Bordeta,69,3069,66
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3070,51
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3071,75
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3072,107
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3073,99
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3074,73
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3075,85
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3076,45
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3077,79
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3078,91
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3079,119
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3080,112
2016,3,Sants-Montjuïc,17,Sants - Badal,71,3081,108
2016,3,Sants-Montjuïc,17,Sants - Badal,71,3082,91
2016,3,Sants-Montjuïc,17,Sants - Badal,71,3083,80
2016,3,Sants-Montjuïc,17,Sants - Badal,71,3084,74
2016,3,Sants-Montjuïc,17,Sants - Badal,71,3085,77
2016,3,Sants-Montjuïc,18,Sants,72,3086,40
2016,3,Sants-Montjuïc,18,Sants,72,3087,65
2016,3,Sants-Montjuïc,18,Sants,72,3088,47
2016,3,Sants-Montjuïc,18,Sants,72,3089,44
2016,3,Sants-Montjuïc,18,Sants,72,3090,34
2016,3,Sants-Montjuïc,18,Sants,72,3091,62
2016,3,Sants-Montjuïc,18,Sants,72,3092,51
2016,3,Sants-Montjuïc,18,Sants,72,3093,54
2016,3,Sants-Montjuïc,18,Sants,72,3094,44
2016,3,Sants-Montjuïc,18,Sants,73,3095,81
2016,3,Sants-Montjuïc,18,Sants,73,3096,101
2016,3,Sants-Montjuïc,18,Sants,73,3097,118
2016,3,Sants-Montjuïc,18,Sants,73,3098,109
2016,3,Sants-Montjuïc,18,Sants,73,3099,44
2016,3,Sants-Montjuïc,18,Sants,73,3100,76
2016,3,Sants-Montjuïc,18,Sants,74,3101,288
2016,3,Sants-Montjuïc,18,Sants,74,3102,79
2016,3,Sants-Montjuïc,18,Sants,74,3103,37
2016,3,Sants-Montjuïc,18,Sants,74,3104,101
2016,3,Sants-Montjuïc,18,Sants,75,3105,81
2016,3,Sants-Montjuïc,18,Sants,75,3106,77
2016,3,Sants-Montjuïc,18,Sants,76,3107,86
2016,3,Sants-Montjuïc,18,Sants,76,3108,105
2016,3,Sants-Montjuïc,18,Sants,76,3109,65
2016,3,Sants-Montjuïc,18,Sants,76,3110,95
2016,3,Sants-Montjuïc,18,Sants,76,3111,71
2016,3,Sants-Montjuïc,18,Sants,76,3112,91
2016,3,Sants-Montjuïc,18,Sants,76,3113,104
2016,3,Sants-Montjuïc,18,Sants,76,3114,72
2016,4,Les Corts,19,les Corts,77,4001,75
2016,4,Les Corts,19,les Corts,77,4002,93
2016,4,Les Corts,19,les Corts,77,4003,42
2016,4,Les Corts,19,les Corts,77,4004,51
2016,4,Les Corts,19,les Corts,77,4005,49
2016,4,Les Corts,19,les Corts,77,4006,38
2016,4,Les Corts,19,les Corts,77,4007,62
2016,4,Les Corts,19,les Corts,77,4008,50
2016,4,Les Corts,19,les Corts,77,4009,67
2016,4,Les Corts,19,les Corts,78,4010,28
2016,4,Les Corts,19,les Corts,78,4011,68
2016,4,Les Corts,19,les Corts,78,4012,47
2016,4,Les Corts,19,les Corts,78,4013,52
2016,4,Les Corts,19,les Corts,78,4014,29
2016,4,Les Corts,19,les Corts,78,4015,68
2016,4,Les Corts,19,les Corts,78,4016,34
2016,4,Les Corts,19,les Corts,79,4017,37
2016,4,Les Corts,19,les Corts,79,4018,87
2016,4,Les Corts,19,les Corts,79,4019,60
2016,4,Les Corts,19,les Corts,79,4020,46
2016,4,Les Corts,19,les Corts,79,4021,70
2016,4,Les Corts,19,les Corts,80,4022,141
2016,4,Les Corts,19,les Corts,81,4023,61
2016,4,Les Corts,19,les Corts,81,4024,24
2016,4,Les Corts,19,les Corts,82,4025,64
2016,4,Les Corts,19,les Corts,82,4026,40
2016,4,Les Corts,19,les Corts,82,4027,62
2016,4,Les Corts,19,les Corts,83,4028,60
2016,4,Les Corts,19,les Corts,83,4029,47
2016,4,Les Corts,19,les Corts,83,4030,61
2016,4,Les Corts,19,les Corts,84,4031,100
2016,4,Les Corts,19,les Corts,84,4032,75
2016,4,Les Corts,19,les Corts,84,4033,49
2016,4,Les Corts,19,les Corts,84,4034,50
2016,4,Les Corts,19,les Corts,84,4035,60
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,92
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,97
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,40
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,55
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,108
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,100
2016,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,115
2016,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,58
2016,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,90
2016,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,79
2016,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,90
2016,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,102
2016,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,64
2016,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,60
2016,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,60
2016,4,Les Corts,21,Pedralbes,88,4050,82
2016,4,Les Corts,21,Pedralbes,88,4051,89
2016,4,Les Corts,21,Pedralbes,88,4052,101
2016,4,Les Corts,21,Pedralbes,89,4053,209
2016,4,Les Corts,21,Pedralbes,89,4054,56
2016,4,Les Corts,21,Pedralbes,90,4055,86
2016,4,Les Corts,21,Pedralbes,90,4056,116
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,69
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,39
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,44
2016,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,75
2016,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,76
2016,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,52
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,83
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,68
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,67
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,58
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,49
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,76
2016,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,76
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,99
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,70
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,95
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,60
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,68
2016,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,59
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,61
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,97
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,87
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,52
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,77
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,54
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,37
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,36
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,35
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,47
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,29
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,87
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,127
