Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2021,2,Eixample,6,la Sagrada Família,26,2045,80
2021,2,Eixample,6,la Sagrada Família,26,2046,158
2021,2,Eixample,6,la Sagrada Família,26,2047,125
2021,2,Eixample,6,la Sagrada Família,26,2048,117
2021,2,Eixample,6,la Sagrada Família,27,2049,200
2021,2,Eixample,6,la Sagrada Família,27,2050,147
2021,2,Eixample,6,la Sagrada Família,27,2051,201
2021,2,Eixample,6,la Sagrada Família,27,2052,165
2021,2,Eixample,6,la Sagrada Família,27,2053,142
2021,2,Eixample,6,la Sagrada Família,27,2054,143
2021,2,Eixample,7,la Dreta de l'Eixample,28,2055,133
2021,2,Eixample,7,la Dreta de l'Eixample,28,2056,114
2021,2,Eixample,7,la Dreta de l'Eixample,28,2057,88
2021,2,Eixample,7,la Dreta de l'Eixample,28,2058,45
2021,2,Eixample,7,la Dreta de l'Eixample,28,2059,135
2021,2,Eixample,7,la Dreta de l'Eixample,28,2060,115
2021,2,Eixample,7,la Dreta de l'Eixample,29,2061,143
2021,2,Eixample,7,la Dreta de l'Eixample,29,2062,137
2021,2,Eixample,7,la Dreta de l'Eixample,29,2063,65
2021,2,Eixample,7,la Dreta de l'Eixample,29,2064,92
2021,2,Eixample,7,la Dreta de l'Eixample,29,2065,163
2021,2,Eixample,7,la Dreta de l'Eixample,30,2066,104
2021,2,Eixample,7,la Dreta de l'Eixample,30,2067,146
2021,2,Eixample,7,la Dreta de l'Eixample,30,2068,120
2021,2,Eixample,7,la Dreta de l'Eixample,30,2069,66
2021,2,Eixample,7,la Dreta de l'Eixample,31,2070,98
2021,2,Eixample,7,la Dreta de l'Eixample,31,2071,129
2021,2,Eixample,7,la Dreta de l'Eixample,31,2072,96
2021,2,Eixample,7,la Dreta de l'Eixample,32,2073,150
2021,2,Eixample,7,la Dreta de l'Eixample,32,2074,137
2021,2,Eixample,7,la Dreta de l'Eixample,32,2075,83
2021,2,Eixample,7,la Dreta de l'Eixample,32,2076,128
2021,2,Eixample,7,la Dreta de l'Eixample,33,2077,241
2021,2,Eixample,7,la Dreta de l'Eixample,34,2078,219
2021,2,Eixample,7,la Dreta de l'Eixample,34,2079,212
2021,2,Eixample,7,la Dreta de l'Eixample,35,2080,210
2021,2,Eixample,7,la Dreta de l'Eixample,35,2081,252
2021,2,Eixample,7,la Dreta de l'Eixample,36,2082,94
2021,2,Eixample,7,la Dreta de l'Eixample,36,2083,212
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,191
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,151
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,122
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,97
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,187
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,167
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,182
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,365
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,192
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,152
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,137
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,138
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,132
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,114
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,147
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,155
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,80
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,214
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,92
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,170
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,54
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,209
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,113
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,121
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,96
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,148
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,131
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,128
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,70
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,156
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,89
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,73
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,33
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,81
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,105
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,88
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,67
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,78
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,74
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,73
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,48
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,120
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,74
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,94
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,83
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,113
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,43
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,78
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,64
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,43
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,93
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,165
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,58
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,115
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,118
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,142
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,163
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,73
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,166
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,128
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,139
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,115
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,119
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,148
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,124
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,177
2021,2,Eixample,10,Sant Antoni,51,2150,116
2021,2,Eixample,10,Sant Antoni,51,2151,114
2021,2,Eixample,10,Sant Antoni,51,2152,98
2021,2,Eixample,10,Sant Antoni,51,2153,73
2021,2,Eixample,10,Sant Antoni,51,2154,80
2021,2,Eixample,10,Sant Antoni,51,2155,97
2021,2,Eixample,10,Sant Antoni,51,2156,63
2021,2,Eixample,10,Sant Antoni,51,2157,84
2021,2,Eixample,10,Sant Antoni,52,2158,87
2021,2,Eixample,10,Sant Antoni,52,2159,155
2021,2,Eixample,10,Sant Antoni,52,2160,128
2021,2,Eixample,10,Sant Antoni,52,2161,96
2021,2,Eixample,10,Sant Antoni,52,2162,91
2021,2,Eixample,10,Sant Antoni,53,2163,144
2021,2,Eixample,10,Sant Antoni,53,2164,144
2021,2,Eixample,10,Sant Antoni,53,2165,101
2021,2,Eixample,10,Sant Antoni,54,2166,174
2021,2,Eixample,10,Sant Antoni,54,2167,104
2021,2,Eixample,10,Sant Antoni,54,2168,163
2021,2,Eixample,10,Sant Antoni,55,2169,114
2021,2,Eixample,10,Sant Antoni,55,2170,58
2021,2,Eixample,10,Sant Antoni,55,2171,124
2021,2,Eixample,10,Sant Antoni,55,2172,104
2021,2,Eixample,10,Sant Antoni,55,2173,114
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3001,89
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3002,148
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3003,151
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3004,129
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3005,76
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3006,71
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3007,123
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3008,106
2021,3,Sants-Montjuïc,11,el Poble-sec,56,3009,63
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3010,134
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3011,116
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3012,156
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3013,170
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3014,154
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3015,244
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3016,106
2021,3,Sants-Montjuïc,11,el Poble-sec,57,3017,155
2021,3,Sants-Montjuïc,11,el Poble-sec,58,3018,103
2021,3,Sants-Montjuïc,11,el Poble-sec,58,3019,95
2021,3,Sants-Montjuïc,11,el Poble-sec,58,3020,77
2021,3,Sants-Montjuïc,11,el Poble-sec,58,3021,52
2021,3,Sants-Montjuïc,11,el Poble-sec,58,3022,92
2021,3,Sants-Montjuïc,11,el Poble-sec,59,3023,120
2021,3,Sants-Montjuïc,11,el Poble-sec,59,3024,110
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,52
2021,3,Sants-Montjuïc,13,la Marina de Port,61,3026,47
2021,3,Sants-Montjuïc,13,la Marina de Port,61,3027,45
2021,3,Sants-Montjuïc,13,la Marina de Port,61,3028,150
2021,3,Sants-Montjuïc,13,la Marina de Port,61,3029,46
2021,3,Sants-Montjuïc,13,la Marina de Port,61,3030,89
2021,3,Sants-Montjuïc,13,la Marina de Port,62,3031,61
2021,3,Sants-Montjuïc,13,la Marina de Port,62,3032,80
2021,3,Sants-Montjuïc,13,la Marina de Port,62,3033,87
2021,3,Sants-Montjuïc,13,la Marina de Port,62,3034,52
2021,3,Sants-Montjuïc,13,la Marina de Port,62,3211,58
2021,3,Sants-Montjuïc,13,la Marina de Port,63,3035,103
2021,3,Sants-Montjuïc,13,la Marina de Port,63,3036,103
2021,3,Sants-Montjuïc,13,la Marina de Port,63,3037,35
2021,3,Sants-Montjuïc,13,la Marina de Port,63,3212,116
2021,3,Sants-Montjuïc,13,la Marina de Port,63,3213,147
2021,3,Sants-Montjuïc,13,la Marina de Port,64,3038,20
2021,3,Sants-Montjuïc,13,la Marina de Port,64,3039,112
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,207
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,87
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,107
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,139
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,127
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,82
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,67
2021,3,Sants-Montjuïc,15,Hostafrancs,66,3047,157
2021,3,Sants-Montjuïc,15,Hostafrancs,66,3048,80
2021,3,Sants-Montjuïc,15,Hostafrancs,66,3049,111
2021,3,Sants-Montjuïc,15,Hostafrancs,66,3050,115
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3051,131
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3052,113
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3053,171
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3054,113
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3055,90
2021,3,Sants-Montjuïc,15,Hostafrancs,67,3056,87
2021,3,Sants-Montjuïc,16,la Bordeta,68,3057,67
2021,3,Sants-Montjuïc,16,la Bordeta,68,3058,85
2021,3,Sants-Montjuïc,16,la Bordeta,68,3059,54
2021,3,Sants-Montjuïc,16,la Bordeta,68,3060,36
2021,3,Sants-Montjuïc,16,la Bordeta,68,3061,65
2021,3,Sants-Montjuïc,16,la Bordeta,69,3062,82
2021,3,Sants-Montjuïc,16,la Bordeta,69,3063,98
2021,3,Sants-Montjuïc,16,la Bordeta,69,3064,59
2021,3,Sants-Montjuïc,16,la Bordeta,69,3065,52
2021,3,Sants-Montjuïc,16,la Bordeta,69,3066,171
2021,3,Sants-Montjuïc,16,la Bordeta,69,3067,78
2021,3,Sants-Montjuïc,16,la Bordeta,69,3068,66
2021,3,Sants-Montjuïc,16,la Bordeta,69,3069,65
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3070,100
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3071,108
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3072,83
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3073,94
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3074,61
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3075,97
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3076,56
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3077,88
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3078,136
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3079,138
2021,3,Sants-Montjuïc,17,Sants - Badal,70,3080,115
2021,3,Sants-Montjuïc,17,Sants - Badal,71,3081,105
2021,3,Sants-Montjuïc,17,Sants - Badal,71,3082,117
2021,3,Sants-Montjuïc,17,Sants - Badal,71,3083,84
2021,3,Sants-Montjuïc,17,Sants - Badal,71,3084,54
2021,3,Sants-Montjuïc,17,Sants - Badal,71,3085,92
2021,3,Sants-Montjuïc,18,Sants,72,3086,38
2021,3,Sants-Montjuïc,18,Sants,72,3087,77
2021,3,Sants-Montjuïc,18,Sants,72,3088,64
2021,3,Sants-Montjuïc,18,Sants,72,3089,34
2021,3,Sants-Montjuïc,18,Sants,72,3090,32
2021,3,Sants-Montjuïc,18,Sants,72,3091,92
2021,3,Sants-Montjuïc,18,Sants,72,3092,71
2021,3,Sants-Montjuïc,18,Sants,72,3093,57
2021,3,Sants-Montjuïc,18,Sants,72,3094,66
2021,3,Sants-Montjuïc,18,Sants,73,3095,120
2021,3,Sants-Montjuïc,18,Sants,73,3096,111
2021,3,Sants-Montjuïc,18,Sants,73,3097,140
2021,3,Sants-Montjuïc,18,Sants,73,3098,97
2021,3,Sants-Montjuïc,18,Sants,73,3099,53
2021,3,Sants-Montjuïc,18,Sants,73,3100,81
2021,3,Sants-Montjuïc,18,Sants,74,3101,769
2021,3,Sants-Montjuïc,18,Sants,74,3102,82
2021,3,Sants-Montjuïc,18,Sants,74,3103,54
2021,3,Sants-Montjuïc,18,Sants,74,3104,101
2021,3,Sants-Montjuïc,18,Sants,75,3105,80
2021,3,Sants-Montjuïc,18,Sants,75,3106,106
2021,3,Sants-Montjuïc,18,Sants,76,3107,132
2021,3,Sants-Montjuïc,18,Sants,76,3108,108
2021,3,Sants-Montjuïc,18,Sants,76,3109,109
2021,3,Sants-Montjuïc,18,Sants,76,3110,93
2021,3,Sants-Montjuïc,18,Sants,76,3111,68
2021,3,Sants-Montjuïc,18,Sants,76,3112,107
2021,3,Sants-Montjuïc,18,Sants,76,3113,88
2021,3,Sants-Montjuïc,18,Sants,76,3114,67
2021,4,Les Corts,19,les Corts,77,4001,83
2021,4,Les Corts,19,les Corts,77,4002,83
2021,4,Les Corts,19,les Corts,77,4003,60
2021,4,Les Corts,19,les Corts,77,4004,52
2021,4,Les Corts,19,les Corts,77,4005,49
2021,4,Les Corts,19,les Corts,77,4006,51
2021,4,Les Corts,19,les Corts,77,4007,45
2021,4,Les Corts,19,les Corts,77,4008,47
2021,4,Les Corts,19,les Corts,77,4009,87
2021,4,Les Corts,19,les Corts,78,4010,42
2021,4,Les Corts,19,les Corts,78,4011,68
2021,4,Les Corts,19,les Corts,78,4012,60
2021,4,Les Corts,19,les Corts,78,4013,65
2021,4,Les Corts,19,les Corts,78,4014,18
2021,4,Les Corts,19,les Corts,78,4015,103
2021,4,Les Corts,19,les Corts,78,4016,54
2021,4,Les Corts,19,les Corts,79,4017,45
2021,4,Les Corts,19,les Corts,79,4018,67
2021,4,Les Corts,19,les Corts,79,4019,69
2021,4,Les Corts,19,les Corts,79,4020,64
2021,4,Les Corts,19,les Corts,79,4021,71
2021,4,Les Corts,19,les Corts,80,4022,157
2021,4,Les Corts,19,les Corts,81,4023,45
2021,4,Les Corts,19,les Corts,81,4024,36
2021,4,Les Corts,19,les Corts,82,4025,57
2021,4,Les Corts,19,les Corts,82,4026,66
2021,4,Les Corts,19,les Corts,82,4027,72
2021,4,Les Corts,19,les Corts,83,4028,73
2021,4,Les Corts,19,les Corts,83,4029,51
2021,4,Les Corts,19,les Corts,83,4030,72
2021,4,Les Corts,19,les Corts,84,4031,159
2021,4,Les Corts,19,les Corts,84,4032,71
2021,4,Les Corts,19,les Corts,84,4033,48
2021,4,Les Corts,19,les Corts,84,4034,47
2021,4,Les Corts,19,les Corts,84,4035,57
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,113
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,150
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,56
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,65
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,168
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,113
2021,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,182
2021,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,88
2021,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,130
2021,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,113
2021,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,107
2021,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,84
2021,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,58
2021,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,81
2021,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,39
2021,4,Les Corts,21,Pedralbes,88,4050,94
2021,4,Les Corts,21,Pedralbes,88,4051,83
2021,4,Les Corts,21,Pedralbes,88,4052,78
2021,4,Les Corts,21,Pedralbes,89,4053,193
2021,4,Les Corts,21,Pedralbes,89,4054,56
2021,4,Les Corts,21,Pedralbes,90,4055,74
2021,4,Les Corts,21,Pedralbes,90,4056,119
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,75
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,68
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,39
2021,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,43
2021,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,106
2021,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,85
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,90
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,95
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,56
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,53
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,71
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,69
2021,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,63
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,99
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,91
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,113
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,56
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,86
2021,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,57
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,52
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,56
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,70
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,72
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,78
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,62
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,62
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,38
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,58
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,70
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,43
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,72
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,131
